LineId,Time,Level,Content,EventId,EventTemplate,ParameterList
483,Sun Dec 04 07:01:55 2005,notice,jk2_init() Found child 32708 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32708', '7']"
484,Sun Dec 04 07:01:55 2005,notice,jk2_init() Found child 32710 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32710', '9']"
485,Sun Dec 04 07:01:55 2005,notice,jk2_init() Found child 32709 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32709', '8']"
486,Sun Dec 04 07:01:57 2005,notice,jk2_init() Found child 32712 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32712', '6']"
487,Sun Dec 04 07:02:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
488,Sun Dec 04 07:02:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
489,Sun Dec 04 07:02:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
490,Sun Dec 04 07:02:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
491,Sun Dec 04 07:02:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
492,Sun Dec 04 07:02:03 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>,['9']
493,Sun Dec 04 07:02:03 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>,['8']
494,Sun Dec 04 07:02:03 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>,['8']
495,Sun Dec 04 07:02:03 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
496,Sun Dec 04 07:02:03 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
497,Sun Dec 04 07:02:52 2005,notice,jk2_init() Found child 32713 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32713', '7']"
498,Sun Dec 04 07:03:23 2005,notice,jk2_init() Found child 32717 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32717', '10']"
499,Sun Dec 04 07:03:48 2005,notice,jk2_init() Found child 32720 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32720', '8']"
500,Sun Dec 04 07:04:27 2005,notice,jk2_init() Found child 32726 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32726', '8']"
501,Sun Dec 04 07:04:55 2005,notice,jk2_init() Found child 32730 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32730', '7']"
502,Sun Dec 04 07:04:55 2005,notice,jk2_init() Found child 32729 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32729', '6']"
503,Sun Dec 04 07:04:55 2005,notice,jk2_init() Found child 32731 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32731', '8']"
504,Sun Dec 04 07:05:44 2005,notice,jk2_init() Found child 32739 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32739', '7']"
505,Sun Dec 04 07:05:44 2005,notice,jk2_init() Found child 32740 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32740', '8']"
506,Sun Dec 04 07:06:11 2005,notice,jk2_init() Found child 32742 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32742', '10']"
507,Sun Dec 04 07:07:23 2005,notice,jk2_init() Found child 32758 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32758', '7']"
508,Sun Dec 04 07:07:23 2005,notice,jk2_init() Found child 32755 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32755', '8']"
509,Sun Dec 04 07:07:23 2005,notice,jk2_init() Found child 32754 in scoreboard slot 11,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32754', '11']"
510,Sun Dec 04 07:07:30 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
511,Sun Dec 04 07:07:30 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
512,Sun Dec 04 07:07:30 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
513,Sun Dec 04 07:07:30 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>,['9']
514,Sun Dec 04 07:07:30 2005,error,mod_jk child workerEnv in error state 10,E3,mod_jk child workerEnv in error state <*>,"['1', '0']"
515,Sun Dec 04 07:07:30 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>,['8']
516,Sun Dec 04 07:08:02 2005,notice,jk2_init() Found child 32761 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32761', '6']"
517,Sun Dec 04 07:08:02 2005,notice,jk2_init() Found child 32762 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32762', '9']"
518,Sun Dec 04 07:08:02 2005,notice,jk2_init() Found child 32763 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['32763', '10']"
519,Sun Dec 04 07:08:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
520,Sun Dec 04 07:08:04 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,['7']
521,Sun Dec 04 07:08:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
522,Sun Dec 04 07:08:04 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
523,Sun Dec 04 07:08:04 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
524,Sun Dec 04 07:08:04 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,['7']
525,Sun Dec 04 07:10:54 2005,notice,jk2_init() Found child 308 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['308', '8']"
526,Sun Dec 04 07:11:04 2005,notice,jk2_init() Found child 310 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['310', '6']"
527,Sun Dec 04 07:11:04 2005,notice,jk2_init() Found child 309 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['309', '7']"
528,Sun Dec 04 07:11:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
529,Sun Dec 04 07:11:05 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
530,Sun Dec 04 07:11:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
531,Sun Dec 04 07:11:13 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
532,Sun Dec 04 07:11:22 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
533,Sun Dec 04 07:11:22 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
534,Sun Dec 04 07:11:49 2005,notice,jk2_init() Found child 311 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['311', '9']"
535,Sun Dec 04 07:12:05 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
536,Sun Dec 04 07:12:08 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
537,Sun Dec 04 07:12:22 2005,notice,jk2_init() Found child 312 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['312', '10']"
538,Sun Dec 04 07:12:22 2005,notice,jk2_init() Found child 313 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['313', '8']"
539,Sun Dec 04 07:12:40 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
540,Sun Dec 04 07:12:40 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
541,Sun Dec 04 07:12:44 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
542,Sun Dec 04 07:12:44 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
543,Sun Dec 04 07:13:09 2005,notice,jk2_init() Found child 314 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['314', '7']"
544,Sun Dec 04 07:13:09 2005,notice,jk2_init() Found child 315 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['315', '6']"
545,Sun Dec 04 07:13:10 2005,notice,jk2_init() Found child 316 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['316', '9']"
546,Sun Dec 04 07:13:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
547,Sun Dec 04 07:13:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
548,Sun Dec 04 07:13:36 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
549,Sun Dec 04 07:13:41 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
550,Sun Dec 04 07:13:41 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
551,Sun Dec 04 07:14:07 2005,notice,jk2_init() Found child 319 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['319', '7']"
552,Sun Dec 04 07:14:07 2005,notice,jk2_init() Found child 317 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['317', '10']"
553,Sun Dec 04 07:14:08 2005,notice,jk2_init() Found child 318 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['318', '8']"
554,Sun Dec 04 07:14:21 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
555,Sun Dec 04 07:14:29 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,['7']
556,Sun Dec 04 07:14:47 2005,notice,jk2_init() Found child 321 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['321', '9']"
557,Sun Dec 04 07:15:09 2005,notice,jk2_init() Found child 324 in scoreboard slot 11,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['324', '11']"
558,Sun Dec 04 07:15:09 2005,notice,jk2_init() Found child 323 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['323', '8']"
559,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 350 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['350', '9']"
560,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 353 in scoreboard slot 12,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['353', '12']"
561,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 352 in scoreboard slot 11,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['352', '11']"
562,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 349 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['349', '8']"
563,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 348 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['348', '7']"
564,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 347 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['347', '6']"
565,Sun Dec 04 07:17:56 2005,notice,jk2_init() Found child 351 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['351', '10']"
566,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
567,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,['7']
568,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
569,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
570,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
571,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,['7']
572,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
573,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>,['8']
574,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
575,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,['7']
576,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
577,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,['6']
578,Sun Dec 04 07:18:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
579,Sun Dec 04 07:18:00 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,['7']
580,Sun Dec 04 07:45:45 2005,error,[client 63.13.186.196] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['63.13.186.196', '/var/www/html/']"
581,Sun Dec 04 08:54:17 2005,error,[client 147.31.138.75] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['147.31.138.75', '/var/www/html/']"
582,Sun Dec 04 09:35:12 2005,error,[client 207.203.80.15] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['207.203.80.15', '/var/www/html/']"
583,Sun Dec 04 10:53:30 2005,error,[client 218.76.139.20] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['218.76.139.20', '/var/www/html/']"
584,Sun Dec 04 11:11:07 2005,error,[client 24.147.151.74] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['24.147.151.74', '/var/www/html/']"
585,Sun Dec 04 11:33:18 2005,error,[client 211.141.93.88] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['211.141.93.88', '/var/www/html/']"
586,Sun Dec 04 11:42:43 2005,error,[client 216.127.124.16] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['216.127.124.16', '/var/www/html/']"
587,Sun Dec 04 12:33:13 2005,error,[client 208.51.151.210] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['208.51.151.210', '/var/www/html/']"
588,Sun Dec 04 13:32:32 2005,error,[client 65.68.235.27] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['65.68.235.27', '/var/www/html/']"
589,Sun Dec 04 14:29:00 2005,error,[client 4.245.93.87] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['4.245.93.87', '/var/www/html/']"
590,Sun Dec 04 15:18:36 2005,error,[client 67.154.58.130] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['67.154.58.130', '/var/www/html/']"
591,Sun Dec 04 15:59:01 2005,error,[client 24.83.37.136] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['24.83.37.136', '/var/www/html/']"
592,Sun Dec 04 16:24:03 2005,notice,jk2_init() Found child 1219 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,"['1219', '6']"
593,Sun Dec 04 16:24:05 2005,error,[client 58.225.62.140] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,"['58.225.62.140', '/var/www/html/']"
594,Sun Dec 04 16:24:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,"['/', 'e', 't', 'c', '/', 'h', 't', 't', 'p', 'd', '/', 'c', 'o', 'n', 'f', '/', 'w', 'o', 'r', 'k', 'e', 'r', 's', '2', '.', 'p', 'r', 'o', 'p', 'e', 'r', 't', 'i', 'e', 's']"
