LineId,Month,Date,Time,User,Component,PID,Address,Content,EventId,EventTemplate,ParameterList
534,Jul,3,15:46:27,calvisitor-10-105-160-237,kernel,0,,AppleCamIn::wakeEventHandlerThread,E121,AppleCamIn::wakeEventHandlerThread,"['A', 'p', 'p', 'l', 'e', 'C', 'a', 'm', 'I', 'n', ':', ':', 'w', 'a', 'k', 'e', 'E', 'v', 'e', 'n', 't', 'H', 'a', 'n', 'd', 'l', 'e', 'r', 'T', 'h', 'r', 'e', 'a', 'd']"
535,Jul,3,15:46:27,authorMacBook-Pro,kernel,0,,ARPT: 682638.445688: AirPort_Brcm43xx::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,E127,ARPT: <*>: <*>::powerChange: System Wake - Full Wake/ Dark Wake / Maintenance wake,"['682638.445688', 'AirPort_Brcm43xx']"
536,Jul,3,15:46:28,authorMacBook-Pro,networkd,195,,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,E41,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,"['-', '[', 'N', 'E', 'T', 'C', 'l', 'i', 'e', 'n', 't', 'C', 'o', 'n', 'n', 'e', 'c', 't', 'i', 'o', 'n', ' ', 'e', 'f', 'f', 'e', 'c', 't', 'i', 'v', 'e', 'B', 'u', 'n', 'd', 'l', 'e', 'I', 'D', ']', ' ', 'u', 's', 'i', 'n', 'g', ' ', 'p', 'r', 'o', 'c', 'e', 's', 's', ' ', 'n', 'a', 'm', 'e', ' ', 'a', 'p', 's', 'd', ' ', 'a', 's', ' ', 'b', 'u', 'n', 'd', 'l', 'e', ' ', 'I', 'D', ' ', '(', 't', 'h', 'i', 's', ' ', 'i', 's', ' ', 'e', 'x', 'p', 'e', 'c', 't', 'e', 'd', ' ', 'f', 'o', 'r', ' ', 'd', 'a', 'e', 'm', 'o', 'n', 's', ' ', 'w', 'i', 't', 'h', 'o', 'u', 't', ' ', 'b', 'u', 'n', 'd', 'l', 'e', ' ', 'I', 'D']"
537,Jul,3,15:46:29,authorMacBook-Pro,UserEventAgent,43,,Captive: [CNInfoNetworkActive:1748] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),E162,Captive: [CNInfoNetworkActive:<*>] en0: SSID 'CalVisitor' making interface primary (cache indicates network not captive),"['1', '7', '4', '8']"
538,Jul,3,15:46:31,calvisitor-10-105-160-237,configd,53,,network changed: v4(en0:10.105.160.237) v6(en0!:2607:f140:6000:8:f1dc:a608:863:19ad) DNS Proxy SMB,E266,network changed: <*>(<*>:<*>) <*>(<*>) DNS Proxy SMB,"['v4', 'en0', '10.105.160.237', 'v6', 'en0!:2607:f140:6000:8:f1dc:a608:863:19ad']"
539,Jul,3,15:47:12,calvisitor-10-105-160-237,corecaptured,33533,,Received Capture Event,E294,Received Capture Event,"['R', 'e', 'c', 'e', 'i', 'v', 'e', 'd', ' ', 'C', 'a', 'p', 't', 'u', 'r', 'e', ' ', 'E', 'v', 'e', 'n', 't']"
540,Jul,3,15:47:13,calvisitor-10-105-160-237,corecaptured,33533,,"CCFile::captureLog Received Capture notice id: 1499122032.492037, reason = AuthFail:sts:5_rsn:0",E171,"CCFile::captureLog Received Capture notice id: <*>, reason = AuthFail:sts:<NUM>_rsn:<NUM>","['1499122032.492037', '5', '5', '', '0', '0', '']"
541,Jul,3,15:47:15,calvisitor-10-105-160-237,corecaptured,33533,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,"['C', 'C', 'I', 'O', 'R', 'e', 'p', 'o', 'r', 't', 'e', 'r', 'F', 'o', 'r', 'm', 'a', 't', 't', 'e', 'r', ':', ':', 'r', 'e', 'f', 'r', 'e', 's', 'h', 'S', 'u', 'b', 's', 'c', 'r', 'i', 'p', 't', 'i', 'o', 'n', 's', 'F', 'r', 'o', 'm', 'S', 't', 'r', 'e', 'a', 'm', 'R', 'e', 'g', 'i', 's', 't', 'r', 'y', ' ', 'c', 'l', 'e', 'a', 'r', 'i', 'n', 'g', ' ', 'o', 'u', 't', ' ', 'a', 'n', 'y', ' ', 'p', 'r', 'e', 'v', 'i', 'o', 'u', 's', ' ', 's', 'u', 'b', 's', 'c', 'r', 'i', 'p', 't', 'i', 'o', 'n', 's']"
542,Jul,3,15:47:15,calvisitor-10-105-160-237,corecaptured,33533,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun,"['C', 'C', 'F', 'i', 'l', 'e', ':', ':', 'c', 'a', 'p', 't', 'u', 'r', 'e', 'L', 'o', 'g', 'R', 'u', 'n', '(', ')', ' ', 'E', 'x', 'i', 't', 'i', 'n', 'g', ' ', 'C', 'C', 'F', 'i', 'l', 'e', ':', ':', 'c', 'a', 'p', 't', 'u', 'r', 'e', 'L', 'o', 'g', 'R', 'u', 'n']"
543,Jul,3,15:47:15,calvisitor-10-105-160-237,corecaptured,33533,,"CCFile::copyFile fileName is [2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt, source path:/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-03_15,47,15.349129]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>","['2017', '07', '03_15', '47', '15.246620', 'AirPortBrcm4360_Logs-007.txt', '/var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt', '/Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-03_15,47,15.349129]=AuthFail:sts:5_rsn:0/DriverLogs//[2017-07-03_15,47,15.246620]-AirPortBrcm4360_Logs-007.txt']"
544,Jul,3,15:53:05,calvisitor-10-105-160-237,kernel,0,,en0: channel changed to 1,E208,en0: channel changed to <*>,['1']
545,Jul,3,15:53:38,calvisitor-10-105-160-237,kernel,0,,Sandbox: com.apple.Addres(33540) deny(1) network-outbound /private/var/run/mDNSResponder,E300,Sandbox: <*>(<*>) deny(<*>) network-outbound <*>,"['com.apple.Addres', '33540', '1', '/private/var/run/mDNSResponder']"
546,Jul,3,15:53:49,calvisitor-10-105-160-237,corecaptured,33533,,"CCLogTap::profileRemoved, Owner: com.apple.iokit.IO80211Family, Name: OneStats",E177,"CCLogTap::profileRemoved, Owner: com.apple.iokit.<*>, Name: <*>","['IO80211Family', 'OneStats']"
547,Jul,3,16:05:45,authorMacBook-Pro,com.apple.WebKit.WebContent,32778,,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of 4321 bytes @ 48 took 0.607292 sec. to complete, 7 reads >= 0.5 sec.",E99,"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete, <*> reads >= <*> sec.","['4321', '48', '0.607292 sec. ', '7', '0.5']"
548,Jul,3,16:05:45,authorMacBook-Pro,symptomsd,215,,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,E50,<*>-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value <*>,"['__73', '2']"
549,Jul,3,16:05:49,authorMacBook-Pro,kernel,0,,AppleCamIn::handleWakeEvent_gated,E119,AppleCamIn::handleWakeEvent_gated,"['A', 'p', 'p', 'l', 'e', 'C', 'a', 'm', 'I', 'n', ':', ':', 'h', 'a', 'n', 'd', 'l', 'e', 'W', 'a', 'k', 'e', 'E', 'v', 'e', 'n', 't', '_', 'g', 'a', 't', 'e', 'd']"
550,Jul,3,16:05:51,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,05,51.031703]-AirPortBrcm4360_Logs-003.txt, Current File [2017-07-03_16,05,51.031703]-AirPortBrcm4360_Logs-003.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>,<*>,<*>]-<*>, Current File [<*>-<*>-<*>,<*>,<*>]-<*>","['2017', '07', '03_16', '05', '51.031703', 'AirPortBrcm4360_Logs-003.txt', '2017', '07', '03_16', '05', '51.031703', 'AirPortBrcm4360_Logs-003.txt']"
551,Jul,3,16:05:51,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,05,51.075268]-AirPortBrcm4360_Logs-005.txt, Current File [2017-07-03_16,05,51.075268]-AirPortBrcm4360_Logs-005.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>,<*>,<*>]-<*>, Current File [<*>-<*>-<*>,<*>,<*>]-<*>","['2017', '07', '03_16', '05', '51.075268', 'AirPortBrcm4360_Logs-005.txt', '2017', '07', '03_16', '05', '51.075268', 'AirPortBrcm4360_Logs-005.txt']"
552,Jul,3,16:05:51,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,05,51.177343]-io80211Family-003.pcapng, Current File [2017-07-03_16,05,51.177343]-io80211Family-003.pcapng",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>,<*>,<*>]-<*>, Current File [<*>-<*>-<*>,<*>,<*>]-<*>","['2017', '07', '03_16', '05', '51.177343', 'io80211Family-003.pcapng', '2017', '07', '03_16', '05', '51.177343', 'io80211Family-003.pcapng']"
553,Jul,3,16:05:51,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun,"['C', 'C', 'F', 'i', 'l', 'e', ':', ':', 'c', 'a', 'p', 't', 'u', 'r', 'e', 'L', 'o', 'g', 'R', 'u', 'n', '(', ')', ' ', 'E', 'x', 'i', 't', 'i', 'n', 'g', ' ', 'C', 'C', 'F', 'i', 'l', 'e', ':', ':', 'c', 'a', 'p', 't', 'u', 'r', 'e', 'L', 'o', 'g', 'R', 'u', 'n']"
554,Jul,3,16:05:51,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLog,E167,CCFile::captureLog,"['C', 'C', 'F', 'i', 'l', 'e', ':', ':', 'c', 'a', 'p', 't', 'u', 'r', 'e', 'L', 'o', 'g']"
555,Jul,3,16:06:19,calvisitor-10-105-160-237,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,06,19.893324]-AirPortBrcm4360_Logs-008.txt, Current File [2017-07-03_16,06,19.893324]-AirPortBrcm4360_Logs-008.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>,<*>,<*>]-<*>, Current File [<*>-<*>-<*>,<*>,<*>]-<*>","['2017', '07', '03_16', '06', '19.893324', 'AirPortBrcm4360_Logs-008.txt', '2017', '07', '03_16', '06', '19.893324', 'AirPortBrcm4360_Logs-008.txt']"
556,Jul,3,16:07:32,authorMacBook-Pro,kernel,0,,AppleCamIn::wakeEventHandlerThread,E121,AppleCamIn::wakeEventHandlerThread,"['A', 'p', 'p', 'l', 'e', 'C', 'a', 'm', 'I', 'n', ':', ':', 'w', 'a', 'k', 'e', 'E', 'v', 'e', 'n', 't', 'H', 'a', 'n', 'd', 'l', 'e', 'r', 'T', 'h', 'r', 'e', 'a', 'd']"
557,Jul,3,16:07:33,authorMacBook-Pro,configd,53,,network changed: v6(en0-:2607:f140:6000:8:d8d1:d506:6046:43e4) DNS- Proxy-,E265,network changed: <*>(<*>) DNS- Proxy-,"['v6', 'en0-:2607:f140:6000:8:d8d1:d506:6046:43e4']"
558,Jul,3,16:07:33,authorMacBook-Pro,kernel,0,,ARPT: 682827.873728: AQM agg results 0x8001 len hi/lo: 0x0 0x26 BAbitmap(0-3) 0 0 0 0,E130,ARPT: <*>: AQM agg results <*> len hi/lo: <*> <*> BAbitmap(<*>-<*>) <*>,"['682827.873728', '0x8001', '0x0 0x26 ', '0', '3', '0 0 0 0']"
559,Jul,3,16:07:33,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,06,19.861073]-CCIOReporter-008.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,33.914349]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>","['2017', '07', '03_16', '06', '19.861073', 'CCIOReporter-008.xml', '/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml', '/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,33.914349]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,06,19.861073]-CCIOReporter-008.xml']"
560,Jul,3,16:07:33,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,07,33.934533]-AirPortBrcm4360_Logs-009.txt, Current File [2017-07-03_16,07,33.934533]-AirPortBrcm4360_Logs-009.txt",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>,<*>,<*>]-<*>, Current File [<*>-<*>-<*>,<*>,<*>]-<*>","['2017', '07', '03_16', '07', '33.934533', 'AirPortBrcm4360_Logs-009.txt', '2017', '07', '03_16', '07', '33.934533', 'AirPortBrcm4360_Logs-009.txt']"
561,Jul,3,16:07:39,authorMacBook-Pro,kernel,0,,ARPT: 682833.053879: framerdy 0x0 bmccmd 3 framecnt 1024,E133,ARPT: <*>: framerdy <*> bmccmd <*> framecnt <*>,"['682833.053879', '0x0', '3', '1024']"
562,Jul,3,16:07:39,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,07,38.954579]-io80211Family-016.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.094895]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>","['2017', '07', '03_16', '07', '38.954579', 'io80211Family-016.pcapng', '/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng', '/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.094895]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,07,38.954579]-io80211Family-016.pcapng']"
563,Jul,3,16:07:39,authorMacBook-Pro,corecaptured,33544,,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,E175,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>,['7']
564,Jul,3,16:07:39,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.171995]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>","['2017', '07', '03_16', '07', '39.096792', 'CCIOReporter-017.xml', '/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml', '/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,39.171995]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,39.096792]-CCIOReporter-017.xml']"
565,Jul,3,16:07:39,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLogRun() Exiting CCFile::captureLogRun,E173,CCFile::captureLogRun() Exiting CCFile::captureLogRun,"['C', 'C', 'F', 'i', 'l', 'e', ':', ':', 'c', 'a', 'p', 't', 'u', 'r', 'e', 'L', 'o', 'g', 'R', 'u', 'n', '(', ')', ' ', 'E', 'x', 'i', 't', 'i', 'n', 'g', ' ', 'C', 'C', 'F', 'i', 'l', 'e', ':', ':', 'c', 'a', 'p', 't', 'u', 'r', 'e', 'L', 'o', 'g', 'R', 'u', 'n']"
566,Jul,3,16:07:40,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLog,E167,CCFile::captureLog,"['C', 'C', 'F', 'i', 'l', 'e', ':', ':', 'c', 'a', 'p', 't', 'u', 'r', 'e', 'L', 'o', 'g']"
567,Jul,3,16:07:40,authorMacBook-Pro,kernel,0,,ARPT: 682834.192587: wlc_dump_aggfifo:,E151,ARPT: <*>: wlc_dump_aggfifo:,"['6', '8', '2', '8', '3', '4', '.', '1', '9', '2', '5', '8', '7']"
568,Jul,3,16:07:40,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,07,40.650186]-CCIOReporter-027.xml, Current File [2017-07-03_16,07,40.650186]-CCIOReporter-027.xml",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>,<*>,<*>]-<*>, Current File [<*>-<*>-<*>,<*>,<*>]-<*>","['2017', '07', '03_16', '07', '40.650186', 'CCIOReporter-027.xml', '2017', '07', '03_16', '07', '40.650186', 'CCIOReporter-027.xml']"
569,Jul,3,16:07:46,authorMacBook-Pro,corecaptured,33544,,CCFile::captureLog,E167,CCFile::captureLog,"['C', 'C', 'F', 'i', 'l', 'e', ':', ':', 'c', 'a', 'p', 't', 'u', 'r', 'e', 'L', 'o', 'g']"
570,Jul,3,16:07:46,authorMacBook-Pro,kernel,0,,ARPT: 682840.256116: AQM agg results 0x8001 len hi/lo: 0x0 0x30 BAbitmap(0-3) 0 0 0 0,E130,ARPT: <*>: AQM agg results <*> len hi/lo: <*> <*> BAbitmap(<*>-<*>) <*>,"['682840.256116', '0x8001', '0x0 0x30 ', '0', '3', '0 0 0 0']"
571,Jul,3,16:07:46,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,07,46.105103]-CCIOReporter-032.xml, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,46.298508]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>","['2017', '07', '03_16', '07', '46.105103', 'CCIOReporter-032.xml', '/var/log/CoreCapture/com.apple.iokit.IO80211Family/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml', '/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,07,46.298508]=AuthFail:sts:5_rsn:0/OneStats//[2017-07-03_16,07,46.105103]-CCIOReporter-032.xml']"
572,Jul,3,16:07:48,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x4 to 0x8000000000000000,E276,<*> successfully changed NAT64 ifstate from <*> to <*>,"['nw_nat64_post_new_ifstate', '0x4', '0x8000000000000000']"
573,Jul,3,16:08:13,calvisitor-10-105-160-237,kernel,0,,"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",E61,"<*>::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(<*>)","['IO80211AWDLPeerManager', 'true']"
574,Jul,3,16:25:21,calvisitor-10-105-160-237,kernel,0,,Wake reason: ?,E335,Wake reason: ?,"['W', 'a', 'k', 'e', ' ', 'r', 'e', 'a', 's', 'o', 'n', ':', ' ', '?']"
575,Jul,3,16:25:21,calvisitor-10-105-160-237,kernel,0,,AppleThunderboltGenericHAL::earlyWake - complete - took 1 milliseconds,E122,AppleThunderboltGenericHAL::earlyWake - complete - took <*> milliseconds,['1']
576,Jul,3,16:25:21,calvisitor-10-105-160-237,kernel,0,,AirPort: Link Up on awdl0,E111,AirPort: Link Up on awdl0,"['A', 'i', 'r', 'P', 'o', 'r', 't', ':', ' ', 'L', 'i', 'n', 'k', ' ', 'U', 'p', ' ', 'o', 'n', ' ', 'a', 'w', 'd', 'l', '0']"
577,Jul,3,16:25:21,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,E276,<*> successfully changed NAT64 ifstate from <*> to <*>,"['nw_nat64_post_new_ifstate', '0x8000000000000000', '0x4']"
578,Jul,3,16:25:27,authorMacBook-Pro,corecaptured,33544,,"CCFile::captureLogRun Skipping current file Dir file [2017-07-03_16,25,27.859687]-CCIOReporter-038.xml, Current File [2017-07-03_16,25,27.859687]-CCIOReporter-038.xml",E172,"CCFile::captureLogRun Skipping current file Dir file [<*>-<*>-<*>,<*>,<*>]-<*>, Current File [<*>-<*>-<*>,<*>,<*>]-<*>","['2017', '07', '03_16', '25', '27.859687', 'CCIOReporter-038.xml', '2017', '07', '03_16', '25', '27.859687', 'CCIOReporter-038.xml']"
579,Jul,3,16:25:45,authorMacBook-Pro,com.apple.WebKit.WebContent,25654,,[16:25:45.631] <<<< CRABS >>>> crabsFlumeHostUnavailable: [0x7f961cf08cf0] Byte flume reports host unavailable.,E14,[<*>:<*>:<*>] <<<< CRABS >>>> crabsFlumeHostUnavailable: [<*>] Byte flume reports host unavailable.,"['16', '25', '45.631', '0x7f961cf08cf0']"
580,Jul,3,16:25:54,authorMacBook-Pro,sandboxd,129,[33562],com.apple.Addres(33562) deny network-outbound /private/var/run/mDNSResponder,E52,<*>(<*>) deny network-outbound <*>,"['com.apple.Addres', '33562', '/private/var/run/mDNSResponder']"
581,Jul,3,16:27:03,authorMacBook-Pro,kernel,0,,ARPT: 682969.397322: AirPort_Brcm43xx::platformWoWEnable: WWEN[enable],E125,ARPT: <*>: <*>::platformWoWEnable: WWEN[enable],"['682969.397322', 'AirPort_Brcm43xx']"
582,Jul,3,16:27:03,authorMacBook-Pro,networkd,195,,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 0x8000000000000000 to 0x4,E276,<*> successfully changed NAT64 ifstate from <*> to <*>,"['nw_nat64_post_new_ifstate', '0x8000000000000000', '0x4']"
583,Jul,3,16:27:05,authorMacBook-Pro,corecaptured,33544,,"CCFile::copyFile fileName is [2017-07-03_16,27,04.995982]-io80211Family-040.pcapng, source path:/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng, dest path:/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,27,05.123034]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng",E174,"CCFile::copyFile fileName is [<*>-<*>-<*>,<*>,<*>]-<*>, source path:<*>, dest path:<*>","['2017', '07', '03_16', '27', '04.995982', 'io80211Family-040.pcapng', '/var/log/CoreCapture/com.apple.iokit.IO80211Family/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng', '/Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-03_16,27,05.123034]=AuthFail:sts:5_rsn:0/IO80211AWDLPeerManager//[2017-07-03_16,27,04.995982]-io80211Family-040.pcapng']"
584,Jul,3,16:27:05,authorMacBook-Pro,corecaptured,33544,,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,E176,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,"['C', 'C', 'I', 'O', 'R', 'e', 'p', 'o', 'r', 't', 'e', 'r', 'F', 'o', 'r', 'm', 'a', 't', 't', 'e', 'r', ':', ':', 'r', 'e', 'f', 'r', 'e', 's', 'h', 'S', 'u', 'b', 's', 'c', 'r', 'i', 'p', 't', 'i', 'o', 'n', 's', 'F', 'r', 'o', 'm', 'S', 't', 'r', 'e', 'a', 'm', 'R', 'e', 'g', 'i', 's', 't', 'r', 'y', ' ', 'c', 'l', 'e', 'a', 'r', 'i', 'n', 'g', ' ', 'o', 'u', 't', ' ', 'a', 'n', 'y', ' ', 'p', 'r', 'e', 'v', 'i', 'o', 'u', 's', ' ', 's', 'u', 'b', 's', 'c', 'r', 'i', 'p', 't', 'i', 'o', 'n', 's']"
