LineId,Time,Program,Content,EventId,EventTemplate,ParameterList
563,10.30 20:42:09,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
564,10.30 20:42:17,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1400 bytes (1.36 KB) sent, 3900 bytes (3.80 KB) received, lifetime 02:00",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1400 bytes (1.36 KB) sent', '3900 bytes (3.80 KB) received', '02:00']"
565,10.30 20:42:17,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2464 bytes (2.40 KB) sent, 1010 bytes received, lifetime 02:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2464 bytes (2.40 KB) sent', '1010 bytes received', '02:01']"
566,10.30 20:42:31,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
567,10.30 20:42:33,YodaoDict.exe,oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E7,<*>:<*> error : A connection request was canceled before the completion.,"['oimagea5.ydstatic.com', '80']"
568,10.30 20:42:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
569,10.30 20:42:34,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1299 bytes (1.26 KB) sent, 1029 bytes (1.00 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1299 bytes (1.26 KB) sent', '1029 bytes (1.00 KB) received', '<1 sec']"
570,10.30 20:42:34,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1007 bytes sent, 355 bytes received, lifetime 00:08",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1007 bytes sent', '355 bytes received', '00:08']"
571,10.30 20:42:37,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
572,10.30 20:42:41,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1354 bytes (1.32 KB) sent, 902 bytes received, lifetime 00:15",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1354 bytes (1.32 KB) sent', '902 bytes received', '00:15']"
573,10.30 20:42:41,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
574,10.30 20:42:41,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
575,10.30 20:42:41,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1481 bytes (1.44 KB) sent, 1804 bytes (1.76 KB) received, lifetime 00:32",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1481 bytes (1.44 KB) sent', '1804 bytes (1.76 KB) received', '00:32']"
576,10.30 20:42:41,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 453 bytes sent, 352 bytes received, lifetime 00:02",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '453 bytes sent', '352 bytes received', '00:02']"
577,10.30 20:42:41,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 4186 bytes (4.08 KB) sent, 2888 bytes (2.82 KB) received, lifetime 00:06",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '4186 bytes (4.08 KB) sent', '2888 bytes (2.82 KB) received', '00:06']"
578,10.30 20:42:41,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
579,10.30 20:42:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1318 bytes (1.28 KB) sent, 427 bytes received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1318 bytes (1.28 KB) sent', '427 bytes received', '00:01']"
580,10.30 20:42:42,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
581,10.30 20:42:42,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
582,10.30 20:42:42,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
583,10.30 20:42:43,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '00:02']"
584,10.30 20:42:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '00:03']"
585,10.30 20:42:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
586,10.30 20:42:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '00:03']"
587,10.30 20:42:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
588,10.30 20:42:47,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 555 bytes sent, 400 bytes received, lifetime 00:04",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '555 bytes sent', '400 bytes received', '00:04']"
589,10.30 20:42:49,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
590,10.30 20:42:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 935 bytes sent, 6675 bytes (6.51 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '935 bytes sent', '6675 bytes (6.51 KB) received', '<1 sec']"
591,10.30 20:42:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1205 bytes (1.17 KB) sent, 391 bytes received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1205 bytes (1.17 KB) sent', '391 bytes received', '00:01']"
592,10.30 20:42:49,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
593,10.30 20:42:49,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
594,10.30 20:42:50,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 7437 bytes (7.26 KB) sent, 2235596 bytes (2.13 MB) received, lifetime 00:07",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '7437 bytes (7.26 KB) sent', '2235596 bytes (2.13 MB) received', '00:07']"
595,10.30 20:42:50,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
596,10.30 20:43:41,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
597,10.30 20:43:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 634 bytes sent, 538 bytes received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '634 bytes sent', '538 bytes received', '00:01']"
598,10.30 20:43:42,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
599,10.30 20:43:42,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
600,10.30 20:43:43,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
601,10.30 20:43:44,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
602,10.30 20:43:45,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3254 bytes (3.17 KB) sent, 5295 bytes (5.17 KB) received, lifetime 00:04",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '3254 bytes (3.17 KB) sent', '5295 bytes (5.17 KB) received', '00:04']"
603,10.30 20:43:45,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 553 bytes sent, 1424 bytes (1.39 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '553 bytes sent', '1424 bytes (1.39 KB) received', '<1 sec']"
604,10.30 20:43:45,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 3205 bytes (3.12 KB) sent, 15704 bytes (15.3 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '3205 bytes (3.12 KB) sent', '15704 bytes (15.3 KB) received', '<1 sec']"
605,10.30 20:43:45,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
606,10.30 20:43:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1341 bytes (1.30 KB) sent, 290 bytes received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1341 bytes (1.30 KB) sent', '290 bytes received', '00:01']"
607,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
608,10.30 20:43:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1023 bytes sent, 4076 bytes (3.98 KB) received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1023 bytes sent', '4076 bytes (3.98 KB) received', '00:01']"
609,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
610,10.30 20:43:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 553 bytes sent, 28794 bytes (28.1 KB) received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '553 bytes sent', '28794 bytes (28.1 KB) received', '<1 sec']"
611,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
612,10.30 20:43:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 996 bytes sent, 367 bytes received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '996 bytes sent', '367 bytes received', '00:01']"
613,10.30 20:43:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1536 bytes (1.50 KB) sent, 5325 bytes (5.20 KB) received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1536 bytes (1.50 KB) sent', '5325 bytes (5.20 KB) received', '00:01']"
614,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
615,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
616,10.30 20:43:46,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '<1 sec']"
617,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
618,10.30 20:43:46,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
619,10.30 20:43:47,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
620,10.30 20:43:47,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
621,10.30 20:43:47,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
622,10.30 20:43:47,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
623,10.30 20:43:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '00:02']"
624,10.30 20:43:50,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
625,10.30 20:44:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2735 bytes (2.67 KB) sent, 79708 bytes (77.8 KB) received, lifetime 00:55",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2735 bytes (2.67 KB) sent', '79708 bytes (77.8 KB) received', '00:55']"
626,10.30 20:44:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 6996 bytes (6.83 KB) sent, 2055 bytes (2.00 KB) received, lifetime 00:57",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '6996 bytes (6.83 KB) sent', '2055 bytes (2.00 KB) received', '00:57']"
627,10.30 20:44:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1522 bytes (1.48 KB) sent, 1765 bytes (1.72 KB) received, lifetime 00:53",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1522 bytes (1.48 KB) sent', '1765 bytes (1.72 KB) received', '00:53']"
628,10.30 20:44:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 5992 bytes (5.85 KB) sent, 74512 bytes (72.7 KB) received, lifetime 00:51",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '5992 bytes (5.85 KB) sent', '74512 bytes (72.7 KB) received', '00:51']"
629,10.30 20:44:42,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
630,10.30 20:44:42,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '<1 sec']"
631,10.30 20:44:48,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1236 bytes (1.20 KB) sent, 408 bytes received, lifetime 00:06",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1236 bytes (1.20 KB) sent', '408 bytes received', '00:06']"
632,10.30 20:44:48,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
633,10.30 20:44:48,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
634,10.30 20:44:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '<1 sec']"
635,10.30 20:44:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1680 bytes (1.64 KB) sent, 935 bytes received, lifetime <1 sec",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1680 bytes (1.64 KB) sent', '935 bytes received', '<1 sec']"
636,10.30 20:44:49,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1730 bytes (1.68 KB) sent, 4796 bytes (4.68 KB) received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1730 bytes (1.68 KB) sent', '4796 bytes (4.68 KB) received', '00:01']"
637,10.30 20:44:49,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
638,10.30 20:44:50,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2737 bytes (2.67 KB) sent, 1375 bytes (1.34 KB) received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2737 bytes (2.67 KB) sent', '1375 bytes (1.34 KB) received', '00:01']"
639,10.30 20:44:51,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
640,10.30 20:44:52,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 902 bytes sent, 15242 bytes (14.8 KB) received, lifetime 00:03",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '902 bytes sent', '15242 bytes (14.8 KB) received', '00:03']"
641,10.30 20:44:52,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1845 bytes (1.80 KB) sent, 402 bytes received, lifetime 00:02",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1845 bytes (1.80 KB) sent', '402 bytes received', '00:02']"
642,10.30 20:44:52,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:10",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '0 bytes sent', '0 bytes received', '00:10']"
643,10.30 20:44:52,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
644,10.30 20:44:52,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
645,10.30 20:44:52,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 2018 bytes (1.97 KB) sent, 1298 bytes (1.26 KB) received, lifetime 00:04",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '2018 bytes (1.97 KB) sent', '1298 bytes (1.26 KB) received', '00:04']"
646,10.30 20:44:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 806 bytes sent, 1407 bytes (1.37 KB) received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '806 bytes sent', '1407 bytes (1.37 KB) received', '00:01']"
647,10.30 20:44:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 383 bytes sent, 1303 bytes (1.27 KB) received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '383 bytes sent', '1303 bytes (1.27 KB) received', '00:01']"
648,10.30 20:44:53,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1584 bytes (1.54 KB) sent, 256548 bytes (250 KB) received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1584 bytes (1.54 KB) sent', '256548 bytes (250 KB) received', '00:01']"
649,10.30 20:44:54,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,"['proxy.cse.cuhk.edu.hk', '5070', 'proxy.cse.cuhk.edu.hk', '5070']"
650,10.30 20:44:54,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1616 bytes (1.57 KB) sent, 42950 bytes (41.9 KB) received, lifetime 00:01",E8,"<*> close, <*> <*>, <*> <*>, lifetime <*>","['proxy.cse.cuhk.edu.hk:5070', '1616 bytes (1.57 KB) sent', '42950 bytes (41.9 KB) received', '00:01']"
