LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,ParameterList
541,Jun,30,20:53:04,combo,klogind,19287,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,"['163.27.187.39', '163.27.187.39']"
542,Jun,30,20:53:04,combo,klogind,19287,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
543,Jun,30,20:53:04,combo,klogind,19286,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,"['163.27.187.39', '163.27.187.39']"
544,Jun,30,20:53:04,combo,klogind,19286,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
545,Jun,30,20:53:04,combo,klogind,19271,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,"['163.27.187.39', '163.27.187.39']"
546,Jun,30,20:53:04,combo,klogind,19271,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
547,Jun,30,20:53:04,combo,klogind,19270,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,"['163.27.187.39', '163.27.187.39']"
548,Jun,30,20:53:04,combo,klogind,19270,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
549,Jun,30,20:53:04,combo,klogind,19269,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,"['163.27.187.39', '163.27.187.39']"
550,Jun,30,20:53:04,combo,klogind,19269,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
551,Jun,30,20:53:04,combo,klogind,19268,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,"['163.27.187.39', '163.27.187.39']"
552,Jun,30,20:53:04,combo,klogind,19288,Authentication failed from 163.27.187.39 (163.27.187.39): Permission denied in replay cache code,E13,Authentication failed from <*> (<*>): Permission denied in replay cache code,"['163.27.187.39', '163.27.187.39']"
553,Jun,30,20:53:04,combo,klogind,19274,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
554,Jun,30,20:53:04,combo,klogind,19268,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
555,Jun,30,20:53:04,combo,klogind,19288,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
556,Jun,30,20:53:04,combo,klogind,19274,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
557,Jun,30,20:53:06,combo,klogind,19266,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
558,Jun,30,20:53:06,combo,klogind,19266,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
559,Jun,30,20:53:06,combo,klogind,19267,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
560,Jun,30,20:53:06,combo,klogind,19267,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
561,Jun,30,20:53:06,combo,klogind,19278,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
562,Jun,30,20:53:06,combo,klogind,19278,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
563,Jun,30,20:53:06,combo,klogind,19273,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
564,Jun,30,20:53:06,combo,klogind,19273,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
565,Jun,30,20:53:06,combo,klogind,19276,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
566,Jun,30,20:53:06,combo,klogind,19276,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
567,Jun,30,20:53:06,combo,klogind,19275,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
568,Jun,30,20:53:06,combo,klogind,19275,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
569,Jun,30,20:53:06,combo,klogind,19277,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
570,Jun,30,20:53:06,combo,klogind,19277,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
571,Jun,30,20:53:06,combo,klogind,19279,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
572,Jun,30,20:53:06,combo,klogind,19279,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
573,Jun,30,20:53:06,combo,klogind,19280,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
574,Jun,30,20:53:06,combo,klogind,19281,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
575,Jun,30,20:53:06,combo,klogind,19282,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
576,Jun,30,20:53:06,combo,klogind,19280,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
577,Jun,30,20:53:06,combo,klogind,19283,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
578,Jun,30,20:53:06,combo,klogind,19281,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
579,Jun,30,20:53:06,combo,klogind,19285,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
580,Jun,30,20:53:06,combo,klogind,19284,Authentication failed from 163.27.187.39 (163.27.187.39): Software caused connection abort,E14,Authentication failed from <*> (<*>): Software caused connection abort,"['163.27.187.39', '163.27.187.39']"
581,Jun,30,20:53:06,combo,klogind,19282,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
582,Jun,30,20:53:06,combo,klogind,19283,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
583,Jun,30,20:53:06,combo,klogind,19285,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
584,Jun,30,20:53:06,combo,klogind,19284,Kerberos authentication failed,E61,Kerberos authentication failed,"['K', 'e', 'r', 'b', 'e', 'r', 'o', 's', ' ', 'a', 'u', 't', 'h', 'e', 'n', 't', 'i', 'c', 'a', 't', 'i', 'o', 'n', ' ', 'f', 'a', 'i', 'l', 'e', 'd']"
585,Jun,30,22:16:32,combo,sshd(pam_unix),19432,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
586,Jun,30,22:16:32,combo,sshd(pam_unix),19431,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
587,Jun,30,22:16:32,combo,sshd(pam_unix),19433,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
588,Jun,30,22:16:32,combo,sshd(pam_unix),19434,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
589,Jun,30,22:16:32,combo,sshd(pam_unix),19435,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
590,Jun,30,22:16:32,combo,sshd(pam_unix),19436,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
591,Jun,30,22:16:32,combo,sshd(pam_unix),19438,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
592,Jun,30,22:16:32,combo,sshd(pam_unix),19437,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
593,Jun,30,22:16:32,combo,sshd(pam_unix),19432,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
594,Jun,30,22:16:32,combo,sshd(pam_unix),19431,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
595,Jun,30,22:16:32,combo,sshd(pam_unix),19439,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
596,Jun,30,22:16:32,combo,sshd(pam_unix),19440,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
597,Jun,30,22:16:32,combo,sshd(pam_unix),19434,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
598,Jun,30,22:16:32,combo,sshd(pam_unix),19435,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
599,Jun,30,22:16:33,combo,sshd(pam_unix),19433,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
600,Jun,30,22:16:33,combo,sshd(pam_unix),19436,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
601,Jun,30,22:16:33,combo,sshd(pam_unix),19437,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
602,Jun,30,22:16:33,combo,sshd(pam_unix),19438,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
603,Jun,30,22:16:33,combo,sshd(pam_unix),19439,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
604,Jun,30,22:16:33,combo,sshd(pam_unix),19440,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
605,Jul,1,00:21:28,combo,sshd(pam_unix),19630,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '60.30.224.116', 'root']"
606,Jul,1,00:21:28,combo,sshd(pam_unix),19628,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '60.30.224.116', 'root']"
607,Jul,1,00:21:30,combo,sshd(pam_unix),19640,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '60.30.224.116', 'root']"
608,Jul,1,00:21:30,combo,sshd(pam_unix),19642,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '60.30.224.116', 'root']"
609,Jul,1,00:21:30,combo,sshd(pam_unix),19632,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '60.30.224.116', 'root']"
610,Jul,1,00:21:31,combo,sshd(pam_unix),19643,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '60.30.224.116', 'root']"
611,Jul,1,00:21:31,combo,sshd(pam_unix),19631,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '60.30.224.116', 'root']"
612,Jul,1,00:21:32,combo,sshd(pam_unix),19636,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '60.30.224.116', 'root']"
613,Jul,1,00:21:32,combo,sshd(pam_unix),19645,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '60.30.224.116', 'root']"
614,Jul,1,00:21:35,combo,sshd(pam_unix),19637,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116 user=root,E18,authentication failure; logname= uid=<*> euid=<*> tty=NODEVssh ruser= rhost=<*> user=<*>,"['0', '0', '60.30.224.116', 'root']"
615,Jul,1,04:05:17,combo,su(pam_unix),20298,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),"['cyrus', '0']"
616,Jul,1,04:05:18,combo,su(pam_unix),20298,session closed for user cyrus,E101,session closed for user <*>,"['c', 'y', 'r', 'u', 's']"
617,Jul,1,04:05:19,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [<*>],['1']
618,Jul,1,04:11:35,combo,su(pam_unix),21530,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),"['news', '0']"
619,Jul,1,04:11:36,combo,su(pam_unix),21530,session closed for user news,E101,session closed for user <*>,"['n', 'e', 'w', 's']"
620,Jul,1,05:02:26,combo,sshd(pam_unix),21689,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
621,Jul,1,05:02:26,combo,sshd(pam_unix),21689,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
622,Jul,1,05:02:26,combo,sshd(pam_unix),21691,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
623,Jul,1,05:02:26,combo,sshd(pam_unix),21691,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
624,Jul,1,05:02:26,combo,sshd(pam_unix),21692,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
625,Jul,1,05:02:26,combo,sshd(pam_unix),21692,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
626,Jul,1,05:02:27,combo,sshd(pam_unix),21693,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),"['test', '509']"
627,Jul,1,05:02:27,combo,sshd(pam_unix),21693,session closed for user test,E101,session closed for user <*>,"['t', 'e', 's', 't']"
628,Jul,1,07:57:30,combo,ftpd,21952,connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['202.82.200.188', '', 'Fri Jul 1 07', '57', '30 2005']"
629,Jul,1,07:57:30,combo,ftpd,21951,connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['202.82.200.188', '', 'Fri Jul 1 07', '57', '30 2005']"
630,Jul,1,07:57:30,combo,ftpd,21957,connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['202.82.200.188', '', 'Fri Jul 1 07', '57', '30 2005']"
631,Jul,1,07:57:30,combo,ftpd,21953,connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['202.82.200.188', '', 'Fri Jul 1 07', '57', '30 2005']"
632,Jul,1,07:57:30,combo,ftpd,21954,connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['202.82.200.188', '', 'Fri Jul 1 07', '57', '30 2005']"
633,Jul,1,07:57:30,combo,ftpd,21955,connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['202.82.200.188', '', 'Fri Jul 1 07', '57', '30 2005']"
634,Jul,1,07:57:30,combo,ftpd,21950,connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['202.82.200.188', '', 'Fri Jul 1 07', '57', '30 2005']"
635,Jul,1,07:57:30,combo,ftpd,21956,connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['202.82.200.188', '', 'Fri Jul 1 07', '57', '30 2005']"
636,Jul,1,07:57:30,combo,ftpd,21958,connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['202.82.200.188', '', 'Fri Jul 1 07', '57', '30 2005']"
637,Jul,1,07:57:30,combo,ftpd,21945,connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['202.82.200.188', '', 'Fri Jul 1 07', '57', '30 2005']"
638,Jul,1,07:57:30,combo,ftpd,21959,connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['202.82.200.188', '', 'Fri Jul 1 07', '57', '30 2005']"
639,Jul,1,07:57:30,combo,ftpd,21940,connection from 202.82.200.188 () at Fri Jul 1 07:57:30 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,"['202.82.200.188', '', 'Fri Jul 1 07', '57', '30 2005']"
