LineId,Time,Component,Pid,Content,EventId,EventTemplate,ParameterList
511,20171223-22:17:52:169,Step_StandReportReceiver,30002312,REPORT : 7101 5070 152103 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '0', '1', ' ', '5', '0', '7', '0', ' ', '1', '5', '2', '1', '0', '3', ' ', '2', '4', '0']"
512,20171223-22:17:52:848,Step_LSC,30002312,onStandStepChanged 3674,E42,onStandStepChanged <*>,"['3', '6', '7', '4']"
513,20171223-22:17:52:855,Step_LSC,30002312,onExtend:1514038673000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '6', '7', '3', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
514,20171223-22:17:53:149,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038560000##7101##548578##8661##16256##27316470,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038560000', '7101', '548578', '8661', '16256', '27316470']"
515,20171223-22:17:53:149,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7102##548579##8661##16256##27317468,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '5', '6', '0', '0', '0', '0', '#', '#', '7', '1', '0', '2', '#', '#', '5', '4', '8', '5', '7', '9', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '1', '7', '4', '6', '8']"
516,20171223-22:17:53:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128810,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '8', '8', '1', '0']"
517,20171223-22:17:53:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
518,20171223-22:17:53:169,Step_StandReportReceiver,30002312,REPORT : 7102 5070 152124 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '0', '2', ' ', '5', '0', '7', '0', ' ', '1', '5', '2', '1', '2', '4', ' ', '2', '4', '0']"
519,20171223-22:17:53:849,Step_LSC,30002312,onStandStepChanged 3675,E42,onStandStepChanged <*>,"['3', '6', '7', '5']"
520,20171223-22:17:53:859,Step_LSC,30002312,onExtend:1514038674000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '6', '7', '4', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
521,20171223-22:17:54:152,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038560000##7102##548579##8661##16256##27317468,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038560000', '7102', '548579', '8661', '16256', '27317468']"
522,20171223-22:17:54:153,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7103##548580##8661##16256##27318472,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '5', '6', '0', '0', '0', '0', '#', '#', '7', '1', '0', '3', '#', '#', '5', '4', '8', '5', '8', '0', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '1', '8', '4', '7', '2']"
523,20171223-22:17:54:167,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128831,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '8', '8', '3', '1']"
524,20171223-22:17:54:175,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
525,20171223-22:17:54:176,Step_StandReportReceiver,30002312,REPORT : 7103 5071 152146 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '0', '3', ' ', '5', '0', '7', '1', ' ', '1', '5', '2', '1', '4', '6', ' ', '2', '4', '0']"
526,20171223-22:17:54:849,Step_LSC,30002312,onStandStepChanged 3676,E42,onStandStepChanged <*>,"['3', '6', '7', '6']"
527,20171223-22:17:54:864,Step_LSC,30002312,onExtend:1514038675000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '6', '7', '5', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
528,20171223-22:17:55:153,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038560000##7103##548580##8661##16256##27318472,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038560000', '7103', '548580', '8661', '16256', '27318472']"
529,20171223-22:17:55:154,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7104##548581##8661##16256##27319473,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '5', '6', '0', '0', '0', '0', '#', '#', '7', '1', '0', '4', '#', '#', '5', '4', '8', '5', '8', '1', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '1', '9', '4', '7', '3']"
530,20171223-22:17:55:162,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128853,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '8', '8', '5', '3']"
531,20171223-22:17:55:166,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
532,20171223-22:17:55:169,Step_StandReportReceiver,30002312,REPORT : 7104 5072 152167 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '0', '4', ' ', '5', '0', '7', '2', ' ', '1', '5', '2', '1', '6', '7', ' ', '2', '4', '0']"
533,20171223-22:17:55:348,Step_LSC,30002312,onStandStepChanged 3677,E42,onStandStepChanged <*>,"['3', '6', '7', '7']"
534,20171223-22:17:55:381,Step_LSC,30002312,onExtend:1514038676000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '6', '7', '6', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
535,20171223-22:17:55:649,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038560000##7104##548581##8661##16256##27319473,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038560000', '7104', '548581', '8661', '16256', '27319473']"
536,20171223-22:17:55:649,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7105##548582##8661##16256##27319968,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '5', '6', '0', '0', '0', '0', '#', '#', '7', '1', '0', '5', '#', '#', '5', '4', '8', '5', '8', '2', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '1', '9', '9', '6', '8']"
537,20171223-22:17:55:658,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128874,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '8', '8', '7', '4']"
538,20171223-22:17:55:660,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
539,20171223-22:17:55:664,Step_StandReportReceiver,30002312,REPORT : 7105 5072 152189 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '0', '5', ' ', '5', '0', '7', '2', ' ', '1', '5', '2', '1', '8', '9', ' ', '2', '4', '0']"
540,20171223-22:17:56:349,Step_LSC,30002312,onStandStepChanged 3678,E42,onStandStepChanged <*>,"['3', '6', '7', '8']"
541,20171223-22:17:56:361,Step_LSC,30002312,onExtend:1514038677000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '6', '7', '7', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
542,20171223-22:17:56:650,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038560000##7105##548582##8661##16256##27319968,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038560000', '7105', '548582', '8661', '16256', '27319968']"
543,20171223-22:17:56:651,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7106##548583##8661##16256##27320969,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '5', '6', '0', '0', '0', '0', '#', '#', '7', '1', '0', '6', '#', '#', '5', '4', '8', '5', '8', '3', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '2', '0', '9', '6', '9']"
544,20171223-22:17:56:666,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128895,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '8', '8', '9', '5']"
545,20171223-22:17:56:671,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
546,20171223-22:17:56:678,Step_StandReportReceiver,30002312,REPORT : 7106 5073 152210 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '0', '6', ' ', '5', '0', '7', '3', ' ', '1', '5', '2', '2', '1', '0', ' ', '2', '4', '0']"
547,20171223-22:17:57:349,Step_LSC,30002312,onStandStepChanged 3679,E42,onStandStepChanged <*>,"['3', '6', '7', '9']"
548,20171223-22:17:57:372,Step_LSC,30002312,onExtend:1514038678000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '6', '7', '8', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
549,20171223-22:17:57:650,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038560000##7106##548583##8661##16256##27320969,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038560000', '7106', '548583', '8661', '16256', '27320969']"
550,20171223-22:17:57:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7107##548584##8661##16256##27321969,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '5', '6', '0', '0', '0', '0', '#', '#', '7', '1', '0', '7', '#', '#', '5', '4', '8', '5', '8', '4', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '2', '1', '9', '6', '9']"
551,20171223-22:17:57:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128917,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '8', '9', '1', '7']"
552,20171223-22:17:57:662,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
553,20171223-22:17:57:662,Step_StandReportReceiver,30002312,REPORT : 7107 5074 152231 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '0', '7', ' ', '5', '0', '7', '4', ' ', '1', '5', '2', '2', '3', '1', ' ', '2', '4', '0']"
554,20171223-22:17:57:849,Step_LSC,30002312,onStandStepChanged 3681,E42,onStandStepChanged <*>,"['3', '6', '8', '1']"
555,20171223-22:17:57:862,Step_LSC,30002312,onExtend:1514038678000 2 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '6', '7', '8', '0', '0', '0', ' ', '2', ' ', '0', ' ', '4']"
556,20171223-22:17:58:150,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038560000##7107##548584##8661##16256##27321969,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038560000', '7107', '548584', '8661', '16256', '27321969']"
557,20171223-22:17:58:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038560000##7109##548585##8661##16256##27322469,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '5', '6', '0', '0', '0', '0', '#', '#', '7', '1', '0', '9', '#', '#', '5', '4', '8', '5', '8', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '2', '2', '4', '6', '9']"
558,20171223-22:17:58:159,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=128960,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '8', '9', '6', '0']"
559,20171223-22:17:58:162,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
560,20171223-22:17:58:167,Step_StandReportReceiver,30002312,REPORT : 7109 5075 152274 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '0', '9', ' ', '5', '0', '7', '5', ' ', '1', '5', '2', '2', '7', '4', ' ', '2', '4', '0']"
561,20171223-22:17:59:858,Step_LSC,30002312,onStandStepChanged 3683,E42,onStandStepChanged <*>,"['3', '6', '8', '3']"
562,20171223-22:17:59:872,Step_LSC,30002312,onExtend:1514038680000 2 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '6', '8', '0', '0', '0', '0', ' ', '2', ' ', '0', ' ', '4']"
563,20171223-22:18:0:134,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
564,20171223-22:18:0:158,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038560000##7109##548585##8661##16256##27322469,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038560000', '7109', '548585', '8661', '16256', '27322469']"
565,20171223-22:18:0:159,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7111##548640##8661##16256##27324478,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '6', '2', '0', '0', '0', '0', '#', '#', '7', '1', '1', '1', '#', '#', '5', '4', '8', '6', '4', '0', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '2', '4', '4', '7', '8']"
566,20171223-22:18:0:168,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129002,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '0', '0', '2']"
567,20171223-22:18:0:171,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
568,20171223-22:18:0:172,Step_StandReportReceiver,30002312,REPORT : 7111 5077 152317 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '1', '1', ' ', '5', '0', '7', '7', ' ', '1', '5', '2', '3', '1', '7', ' ', '2', '4', '0']"
569,20171223-22:18:1:349,Step_LSC,30002312,onStandStepChanged 3684,E42,onStandStepChanged <*>,"['3', '6', '8', '4']"
570,20171223-22:18:1:361,Step_LSC,30002312,onExtend:1514038682000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '6', '8', '2', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
571,20171223-22:18:1:649,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038620000##7111##548640##8661##16256##27324478,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038620000', '7111', '548640', '8661', '16256', '27324478']"
572,20171223-22:18:1:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7112##548695##8661##16256##27325968,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '6', '2', '0', '0', '0', '0', '#', '#', '7', '1', '1', '2', '#', '#', '5', '4', '8', '6', '9', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '2', '5', '9', '6', '8']"
573,20171223-22:18:1:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129024,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '0', '2', '4']"
574,20171223-22:18:1:663,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
575,20171223-22:18:1:664,Step_StandReportReceiver,30002312,REPORT : 7112 5077 152339 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '1', '2', ' ', '5', '0', '7', '7', ' ', '1', '5', '2', '3', '3', '9', ' ', '2', '4', '0']"
576,20171223-22:18:2:349,Step_LSC,30002312,onStandStepChanged 3685,E42,onStandStepChanged <*>,"['3', '6', '8', '5']"
577,20171223-22:18:2:363,Step_LSC,30002312,onExtend:1514038683000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '6', '8', '3', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
578,20171223-22:18:2:649,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038620000##7112##548695##8661##16256##27325968,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038620000', '7112', '548695', '8661', '16256', '27325968']"
579,20171223-22:18:2:650,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7113##548750##8661##16256##27326969,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '6', '2', '0', '0', '0', '0', '#', '#', '7', '1', '1', '3', '#', '#', '5', '4', '8', '7', '5', '0', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '2', '6', '9', '6', '9']"
580,20171223-22:18:2:659,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129045,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '0', '4', '5']"
581,20171223-22:18:2:661,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
582,20171223-22:18:2:662,Step_StandReportReceiver,30002312,REPORT : 7113 5078 152360 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '1', '3', ' ', '5', '0', '7', '8', ' ', '1', '5', '2', '3', '6', '0', ' ', '2', '4', '0']"
583,20171223-22:18:5:351,Step_LSC,30002312,onStandStepChanged 3686,E42,onStandStepChanged <*>,"['3', '6', '8', '6']"
584,20171223-22:18:5:358,Step_LSC,30002312,onExtend:1514038686000 1 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '6', '8', '6', '0', '0', '0', ' ', '1', ' ', '0', ' ', '4']"
585,20171223-22:18:5:653,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038620000##7113##548750##8661##16256##27326969,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038620000', '7113', '548750', '8661', '16256', '27326969']"
586,20171223-22:18:5:653,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548805##8661##16256##27329972,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '6', '2', '0', '0', '0', '0', '#', '#', '7', '1', '1', '4', '#', '#', '5', '4', '8', '8', '0', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '2', '9', '9', '7', '2']"
587,20171223-22:18:5:673,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '0', '6', '7']"
588,20171223-22:18:5:684,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
589,20171223-22:18:5:684,Step_StandReportReceiver,30002312,REPORT : 7114 5079 152381 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '1', '4', ' ', '5', '0', '7', '9', ' ', '1', '5', '2', '3', '8', '1', ' ', '2', '4', '0']"
590,20171223-22:18:5:849,Step_LSC,30002312,onStandStepChanged 3686,E42,onStandStepChanged <*>,"['3', '6', '8', '6']"
591,20171223-22:18:5:854,Step_LSC,30002312,onExtend:1514038686000 0 0 0,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '6', '8', '6', '0', '0', '0', ' ', '0', ' ', '0', ' ', '0']"
592,20171223-22:18:6:150,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038620000##7114##548805##8661##16256##27329972,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038620000', '7114', '548805', '8661', '16256', '27329972']"
593,20171223-22:18:6:151,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038620000##7114##548860##8661##16256##27330470,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '6', '2', '0', '0', '0', '0', '#', '#', '7', '1', '1', '4', '#', '#', '5', '4', '8', '8', '6', '0', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '3', '0', '4', '7', '0']"
594,20171223-22:18:6:164,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129067,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '0', '6', '7']"
595,20171223-22:18:6:168,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
596,20171223-22:19:0:138,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,"['p', 'r', 'o', 'c', 'e', 's', 's', 'H', 'a', 'n', 'd', 'l', 'e', 'B', 'r', 'o', 'a', 'd', 'c', 'a', 's', 't', 'A', 'c', 't', 'i', 'o', 'n', ' ', 'a', 'c', 't', 'i', 'o', 'n', ':', 'a', 'n', 'd', 'r', 'o', 'i', 'd', '.', 'i', 'n', 't', 'e', 'n', 't', '.', 'a', 'c', 't', 'i', 'o', 'n', '.', 'T', 'I', 'M', 'E', '_', 'T', 'I', 'C', 'K']"
597,20171223-22:19:7:854,Step_LSC,30002312,onStandStepChanged 3689,E42,onStandStepChanged <*>,"['3', '6', '8', '9']"
598,20171223-22:19:7:865,Step_LSC,30002312,onExtend:1514038748000 3 0 4,E39,onExtend:<*> <*> <*> <*>,"['1', '5', '1', '4', '0', '3', '8', '7', '4', '8', '0', '0', '0', ' ', '3', ' ', '0', ' ', '4']"
599,20171223-22:19:8:155,Step_SPUtils,30002312,getTodayTotalDetailSteps = 1514038620000##7114##548860##8661##16256##27330470,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,"['1514038620000', '7114', '548860', '8661', '16256', '27330470']"
600,20171223-22:19:8:156,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038680000##7117##548865##8661##16256##27392475,E58,setTodayTotalDetailSteps=<*>,"['1', '5', '1', '4', '0', '3', '8', '6', '8', '0', '0', '0', '0', '#', '#', '7', '1', '1', '7', '#', '#', '5', '4', '8', '8', '6', '5', '#', '#', '8', '6', '6', '1', '#', '#', '1', '6', '2', '5', '6', '#', '#', '2', '7', '3', '9', '2', '4', '7', '5']"
601,20171223-22:19:8:163,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=129131,E4,calculateCaloriesWithCache totalCalories=<*>,"['1', '2', '9', '1', '3', '1']"
602,20171223-22:19:8:165,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,"['2', '4', '0']"
603,20171223-22:19:8:167,Step_StandReportReceiver,30002312,REPORT : 7117 5081 152446 240,E47,REPORT : <*> <*> <*> <*>,"['7', '1', '1', '7', ' ', '5', '0', '8', '1', ' ', '1', '5', '2', '4', '4', '6', ' ', '2', '4', '0']"
